"Engine","HI"
10,1.05200520098083
10,1.09756715206579
10,1.12466799744362
10,0.978080549264153
10,0.998236025127339
10,1.08969159485463
10,1.19190108682401
10,1.02027909130667
10,1.02442188728977
10,0.909095107775224
10,1.1133977459907
10,1.08622247948581
10,1.07956089015251
10,1.08492522177313
10,1.00897993002914
10,0.980566876167556
10,1.04383364691611
10,1.10511357291501
10,1.16326927118538
10,1.06465335278997
10,0.948756716860867
10,0.950395211105905
10,1.1660421114569
10,1.11146400582011
10,0.960476650126113
10,1.07757318114226
10,1.04706047739862
10,1.02912689522925
10,0.935465664449019
10,0.988977894641032
10,0.969740047846569
10,1.05492505310618
10,1.00338536222625
10,1.03703362575873
10,0.907397772006014
10,1.11364405651643
10,1.11213238045258
10,1.03957267302622
10,1.03843589449475
10,0.898533707386225
10,0.989394304740967
10,1.04005656665145
10,1.06182550490494
10,0.957250473854598
10,1.07312393093759
10,1.09381250026461
10,1.01800654930028
10,0.889967649945886
10,1.00838091830469
10,0.933266155599433
10,1.07177278313586
10,1.12109353837291
10,0.943409484376987
10,0.959608638312943
10,1.03536500685267
10,1.01781232074089
10,0.955305392708409
10,0.868776087622429
10,1.10726583461247
10,0.906562616356322
10,0.904189163777284
10,0.890569362895377
10,1.05630990061072
10,1.21069690901207
10,0.985674076560304
10,1.01382532643592
10,0.930657208650439
10,0.920470561188116
10,0.903398048881373
10,1.04051571927196
10,0.857919276028115
10,1.00066087945283
10,0.808754266329249
10,0.860918004498933
10,0.896474325516664
10,0.977931654105683
10,0.978859958379806
10,0.953044213972392
10,0.959153570121352
10,0.99077081718147
10,0.881541673770895
10,0.89288462359019
10,0.939799065418502
10,0.844902966316987
10,1.0737941167279
10,0.915776111026185
10,0.872890165173812
10,0.99769847706156
10,0.85789664715338
10,0.928787950891515
10,0.927399319786169
10,0.756564858486067
10,1.0682186391738
10,0.919492478954975
10,0.956573357967494
10,0.87355025541615
10,0.888213232749727
10,0.967904840478521
10,0.840198644382586
10,0.889096162259408
10,0.910416703404387
10,0.840046683526554
10,0.823634849746437
10,0.872864887774677
10,0.890992419414678
10,0.867526080550556
10,0.85745921123854
10,0.801261059538596
10,0.920290671214882
10,0.734379090447012
10,0.75938934309483
10,0.802496989434299
10,0.741237178379539
10,0.827469611860602
10,0.788626899371579
10,0.856421534271206
10,0.752590776819705
10,0.858979667040559
10,0.799145221940449
10,0.962358950617158
10,0.812973051916646
10,0.737666232556048
10,0.845685128495052
10,0.799941294716266
10,0.684258386080732
10,0.715187108598155
10,0.771732100223723
10,0.742647912742648
10,0.727108671294411
10,0.783069024321836
10,0.619583149898622
10,0.814834327373207
10,0.763837503755813
10,0.734413009652691
11,0.62540198176176
11,0.751952256835983
11,0.704156551492662
11,0.820355398583663
11,0.648622509897967
11,0.633451040905646
11,0.710925891328115
11,0.592123452630144
11,0.715129304904591
11,0.712139363270126
11,0.670598090070346
11,0.651968825878244
11,0.612924973501952
11,0.7868256319108
11,0.689025452763422
11,0.630368936328681
11,0.555976611832302
11,0.612035867875031
11,0.650925400103821
11,0.654150888405402
11,0.79410980845784
11,0.728810461026917
11,0.695309206274979
11,0.754596266379792
11,0.643075548025061
11,0.603434174317227
11,0.587896050950507
11,0.622235072493465
11,0.617048945825225
11,0.651708643651862
11,0.597678287961729
11,0.578210661204603
11,0.799991657914189
11,0.782560398144133
11,0.703877799214931
11,0.67435188508399
11,0.740660238785896
11,0.588415669181378
11,0.559714817901085
11,0.665885735543341
11,0.669024913696974
11,0.610986186182172
11,0.724196737356861
11,0.550161286476904
11,0.725014719334148
11,0.671953189113811
11,0.74624941452166
11,0.722162507878569
11,0.585658829841071
11,0.630689396368854
11,0.670455207533253
11,0.668968120828765
11,0.524476700529497
11,0.648069887777456
11,0.604523940778627
11,0.5318747387059
11,0.5939860937265
11,0.66094419187262
11,0.732137921963893
11,0.63237903351777
11,0.568028745665346
11,0.647547851285214
11,0.541213193406429
11,0.645549287084233
11,0.767429235577531
11,0.686398166660206
11,0.766614388055334
11,0.655559528691967
11,0.658859448628505
11,0.589457297008657
11,0.720035620605902
11,0.657116734369078
11,0.512039941504742
11,0.537874450947953
11,0.613216235042394
11,0.56051275752187
11,0.457243796047196
11,0.573081479055716
11,0.495155445811108
11,0.517985531181385
11,0.615890629010721
11,0.615443157667556
11,0.573691880487425
12,1.02317083071494
12,1.11491937227602
12,1.06879956760293
12,1.03174185436161
12,1.16327554823971
12,1.13070723215761
12,0.989144788828957
12,1.01534943456813
12,1.16139269947003
12,1.03355194563057
12,1.1108912614485
12,1.08040396941362
12,1.28536409640744
12,1.19271334206993
12,1.04500921008815
12,1.07798279319434
12,1.30439868473256
12,1.11509128342039
12,1.16966103599984
12,1.04121178345338
12,1.01340131398831
12,1.08288779326052
12,1.17732508417544
12,1.19238168892609
12,0.950849508320303
12,1.10427795637568
12,1.03183098830219
12,0.85240247191811
12,1.22066928784773
12,0.975101593482167
12,1.06268530113155
12,1.13970464010946
12,1.19949203959545
12,1.22186751669696
12,1.18020719982609
12,1.11741782147149
12,1.10216251201477
12,1.18450080317021
12,1.03860134772218
12,1.2061754162039
12,1.0315857347527
12,1.12733471413385
12,1.19093366702443
12,0.999586274436519
12,1.15795348536365
12,1.06409568447434
12,1.1777614931054
12,0.955332891959124
12,1.19107384612979
12,0.885686240123457
12,1.00625187236807
12,1.09330726690199
12,1.14285076973674
12,1.10594694783715
12,1.18111341296604
12,1.15748167919215
12,1.1105121399452
12,1.12770997926278
12,1.04398954705946
12,1.0738339334769
12,1.08207459531686
12,1.06367807073197
12,1.13804716041329
12,1.08669665189873
12,1.02810986834075
12,1.05538269673913
12,1.16007112100176
12,0.932267323407112
12,0.927364633321705
12,0.948941499161498
12,1.02039363119913
12,0.961697914713467
12,0.97297485903869
12,1.00021988508466
12,0.888895783611005
12,1.05192407716811
12,1.09692924006373
12,1.0089617418376
12,0.98967019267412
12,1.11742420727765
12,1.09806309460181
12,1.04681952343771
12,0.912050328574844
12,0.981171312773194
12,1.07292914485388
12,0.927092375384015
12,1.20969934882485
12,1.09720459224649
12,1.02061792216983
12,1.07401963538015
12,0.929805519935423
12,0.933701648284217
12,1.06958236895344
12,1.08981945981841
12,0.94639465056148
12,0.9930045880146
12,1.05967100752959
12,1.03744484523168
12,1.08311643961433
12,1.04038908142658
12,1.08917551022449
12,1.09231387682195
12,1.18725473629582
12,0.979811596301266
12,0.998956657781836
12,1.11543318827407
12,1.02316269356053
12,1.0389675096322
12,1.02491193582201
12,1.00977925891614
12,0.993422631965267
12,1.04802447545964
12,1.03417020699049
12,1.12799363278616
12,0.835827968336378
12,1.01219295706776
12,1.04564738984373
12,0.961183839284578
12,0.979437769633437
12,0.988836429365231
12,1.04731222825983
12,0.954584961122944
12,1.08085174509737
12,0.936238424231943
12,0.984485027501298
12,1.07369378597924
12,0.942461633874439
12,0.915809624094859
12,0.9359555157343
12,0.99812465826948
12,1.1565722124304
12,1.016502763527
12,1.06197288257795
12,1.02993805541833
12,1.09797874716052
12,0.891889082568854
12,1.07450696004782
12,1.01049506129223
12,0.936826304748966
12,1.06943458741242
12,0.996167653571101
12,1.06812098970901
12,0.977927578657324
12,1.03266657031161
12,0.882971434545681
12,0.972423343568531
12,0.891229270468362
12,0.973250500127852
12,0.917124106812446
12,0.88190553158014
12,1.03191725820452
12,0.81381885177997
12,0.983386126501566
12,1.13294574576468
12,0.975172563001058
12,1.0687238865353
12,0.943249053701102
12,0.748303557517538
12,0.866966101153299
12,0.983988843113691
12,0.909437681892596
12,0.870322533037227
12,1.00172979405355
12,0.767202802406953
12,1.09015607743444
12,0.930014022000242
12,1.06127618956926
12,0.863925199495295
12,1.03177379708173
12,0.992057350646521
12,1.04603533224934
12,0.953248502929641
12,0.869796239918122
12,0.982272070388298
12,0.920273686116658
12,0.979341326390708
12,1.06960658246412
12,1.01228567872509
12,0.913285276556573
12,1.00270371781152
12,0.938701198167493
12,0.896350068222983
12,0.881128333829281
12,0.938174661994067
12,0.855093139154231
12,0.802622432597337
12,0.878706586005917
12,0.785254565053714
12,0.812488673172965
12,0.80712609243783
12,1.01183999949324
12,0.751128865351099
12,0.880940373283201
12,0.754659191723704
12,0.835752990628825
12,0.8610637127867
12,0.861629169846962
12,0.822404952928736
12,0.944466371694025
12,0.823412312829966
12,0.940403501982397
12,0.982164961607646
12,0.874787749568027
12,0.858694220994675
12,0.767123105373679
12,0.777002569056352
12,0.934314881393187
12,0.797580053026817
12,0.892529949458449
12,0.960394646098335
12,0.779988408551679
12,0.769408181721072
12,0.75269935446234
12,0.688923118330317
12,0.852282651048391
12,0.84172519068097
12,0.631303458907448
13,0.916381289331596
13,1.1875403144272
13,1.13176859249745
13,1.09254349354994
13,1.17188938262109
13,1.08229319796809
13,1.19831393610894
13,0.971011879832389
13,0.995808469903027
13,1.00901665410016
